"","NSI","piMetals","pi","piHC"
"SWARM_4922",0,0,0,0
"SWARM_4923",0,0,0,0
"SWARM_4920",0,0,0,0
"SWARM_4921",0,0,0,0
"SWARM_4926",0,0,0,0
"SWARM_4924",0,0,0,0
"SWARM_4928",0,0,0,0
"SWARM_4929",0,0,0,0
"SWARM_8326",0,0,0,0
"SWARM_5604",0,0,0,0
"SWARM_3833",0,0,0,0
"SWARM_2183",0,0,0,0
"SWARM_2180",0,0,0,0
"SWARM_2186",0,0,0,0
"SWARM_2187",0,0,0,0
"SWARM_2184",0,0,0,0
"SWARM_2185",0,0,0,0
"SWARM_2379",0,0,0,0
"SWARM_435",80.69,52.25,80.01,82.14
"SWARM_437",73.19,0,0,0
"SWARM_436",0,0,0,0
"SWARM_431",82.58,67.93,0,0
"SWARM_430",0,42.98,0,0
"SWARM_433",75.66,0,0,0
"SWARM_6400",0,0,0,0
"SWARM_439",97.6,61.45,0,0
"SWARM_6406",0,0,0,0
"SWARM_6404",0,0,0,0
"SWARM_7816",0,0,0,0
"SWARM_7815",0,0,0,0
"SWARM_7813",0,0,0,0
"SWARM_7811",0,0,0,0
"SWARM_7810",0,0,0,0
"SWARM_9094",0,0,0,0
"SWARM_19941",0,0,0,0
"SWARM_10840",0,0,0,0
"SWARM_10848",0,0,0,0
"SWARM_12579",0,0,0,0
"SWARM_4547",0,0,0,0
"SWARM_12573",0,0,0,0
"SWARM_12575",0,0,0,0
"SWARM_12574",0,0,0,0
"SWARM_1299",0,0,0,0
"SWARM_1296",68.14,0,0,86.37
"SWARM_1295",0,0,0,0
"SWARM_1291",0,49.81,0,0
"SWARM_1290",0,0,0,0
"SWARM_11000",0,0,0,0
"SWARM_11007",0,0,0,0
"SWARM_18726",0,0,0,0
"SWARM_18724",0,0,0,0
"SWARM_18722",0,0,0,0
"SWARM_18723",0,0,0,0
"SWARM_18720",0,0,0,0
"SWARM_4113",0,43.08,0,0
"SWARM_4110",0,0,0,0
"SWARM_4117",0,0,0,0
"SWARM_4115",0,0,0,0
"SWARM_4114",0,0,0,0
"SWARM_4119",0,0,0,0
"SWARM_4118",0,0,0,0
"SWARM_7226",0,0,0,0
"SWARM_3336",0,0,0,0
"SWARM_3337",0,0,0,0
"SWARM_3334",0,0,0,0
"SWARM_3332",0,0,0,0
"SWARM_3333",0,0,0,0
"SWARM_3330",0,0,0,0
"SWARM_3331",0,0,0,0
"SWARM_3338",0,0,0,0
"SWARM_3339",0,0,0,0
"SWARM_15265",0,0,0,0
"SWARM_6909",0,0,0,0
"SWARM_8110",0,0,0,0
"SWARM_665",90.68,98.7,99.3,89.2
"SWARM_149",98.89,0,0,0
"SWARM_148",0,71.13,74.3,78.87
"SWARM_144",98.83,64.66,63.2,0
"SWARM_147",99.7,0,0,0
"SWARM_146",0,59.45,0,0
"SWARM_140",0,85.54,80.67,76.01
"SWARM_143",59.71,50.93,0,0
"SWARM_142",0,67.26,71.16,63.14
"SWARM_13372",0,0,0,0
"SWARM_18922",0,0,0,0
"SWARM_18928",0,0,0,0
"SWARM_16474",0,0,0,0
"SWARM_16475",0,0,0,0
"SWARM_16476",0,0,0,0
"SWARM_16470",0,0,0,0
"SWARM_16472",0,0,0,0
"SWARM_16298",0,0,0,0
"SWARM_4353",0,0,0,0
"SWARM_4355",0,0,0,0
"SWARM_4354",0,0,0,0
"SWARM_4356",0,0,0,0
"SWARM_5087",0,0,0,0
"SWARM_5084",0,0,0,0
"SWARM_5085",0,0,0,0
"SWARM_5083",0,0,0,0
"SWARM_6262",0,0,0,0
"SWARM_6261",0,0,0,0
"SWARM_6267",0,0,0,0
"SWARM_5089",0,0,0,0
"SWARM_18296",0,0,0,0
"SWARM_4688",0,0,0,0
"SWARM_4682",0,0,0,0
"SWARM_4681",0,0,0,0
"SWARM_4687",0,0,0,0
"SWARM_4684",0,0,0,0
"SWARM_6194",0,0,0,0
"SWARM_6197",0,0,0,0
"SWARM_6196",0,0,0,0
"SWARM_6190",0,0,0,0
"SWARM_6193",0,0,0,0
"SWARM_6192",0,0,0,0
"SWARM_2684",0,0,0,0
"SWARM_2687",0,0,0,0
"SWARM_2686",0,0,0,0
"SWARM_2681",0,0,0,0
"SWARM_2680",0,0,0,0
"SWARM_2683",0,0,0,0
"SWARM_2682",0,0,0,0
"SWARM_10199",0,0,0,0
"SWARM_979",24.54,0,29.23,31.93
"SWARM_976",94.84,0,0,0
"SWARM_970",0,0,0,0
"SWARM_5558",0,0,0,0
"SWARM_5559",0,0,0,0
"SWARM_5550",0,0,0,0
"SWARM_5551",0,0,0,0
"SWARM_5556",0,0,0,0
"SWARM_5557",0,0,0,0
"SWARM_2029",0,0,0,0
"SWARM_2028",0,0,42.21,56.65
"SWARM_2023",0,0,0,0
"SWARM_2024",0,0,0,0
"SWARM_2027",0,0,0,0
"SWARM_2026",0,48.59,39.1,0
"SWARM_169",82.35,91.36,80.88,78.48
"SWARM_3127",0,0,0,0
"SWARM_3122",0,0,0,0
"SWARM_3121",0,0,0,0
"SWARM_3120",0,0,0,0
"SWARM_8249",0,0,0,0
"SWARM_8244",0,0,0,0
"SWARM_3648",0,0,0,0
"SWARM_3645",0,0,0,0
"SWARM_3642",0,0,0,0
"SWARM_3643",0,0,0,0
"SWARM_3640",0,0,0,0
"SWARM_3641",0,0,0,0
"SWARM_1640",0,0,0,0
"SWARM_1641",0,0,0,0
"SWARM_1642",0,0,0,0
"SWARM_1643",0,0,0,0
"SWARM_1644",0,0,0,0
"SWARM_6855",0,0,0,0
"SWARM_1646",0,0,0,0
"SWARM_1647",0,0,0,0
"SWARM_1648",0,0,0,0
"SWARM_9119",0,0,0,0
"SWARM_9114",0,0,0,0
"SWARM_21863",0,0,0,0
"SWARM_18881",0,0,0,0
"SWARM_7291",0,0,0,0
"SWARM_7293",0,0,0,0
"SWARM_20055",0,0,0,0
"SWARM_20054",0,0,0,0
"SWARM_10169",0,0,0,0
"SWARM_6851",0,0,0,0
"SWARM_14417",0,0,0,0
"SWARM_12928",0,0,0,0
"SWARM_11693",0,0,0,0
"SWARM_4526",0,0,0,0
"SWARM_4524",0,0,0,0
"SWARM_4528",0,0,0,0
"SWARM_6011",0,0,0,0
"SWARM_6014",0,0,0,0
"SWARM_6016",0,0,0,0
"SWARM_6017",0,0,0,0
"SWARM_838",93.91,78.97,79.6,76.17
"SWARM_831",0,57.91,58.95,53
"SWARM_830",0,0,0,0
"SWARM_834",0,0,0,0
"SWARM_4378",0,0,0,0
"SWARM_4375",0,0,0,0
"SWARM_7762",0,0,0,0
"SWARM_7764",0,0,0,0
"SWARM_6903",0,0,0,0
"SWARM_8168",0,0,0,0
"SWARM_8169",0,0,0,0
"SWARM_8162",0,0,0,0
"SWARM_8163",0,0,0,0
"SWARM_8166",0,0,0,0
"SWARM_8167",0,0,0,0
"SWARM_8164",0,0,0,0
"SWARM_3859",0,0,0,0
"SWARM_3857",0,0,0,0
"SWARM_3856",0,0,0,0
"SWARM_3854",0,0,0,0
"SWARM_3853",0,0,0,0
"SWARM_3852",0,0,0,0
"SWARM_3851",0,0,0,0
"SWARM_724",59.65,0,0,62.59
"SWARM_726",33.5,29.49,0,31.68
"SWARM_13520",0,0,0,0
"SWARM_13525",0,0,0,0
"SWARM_10508",0,0,0,0
"SWARM_14339",0,0,0,0
"SWARM_14336",0,0,0,0
"SWARM_2270",0,0,0,0
"SWARM_2271",0,0,0,0
"SWARM_2272",0,0,0,0
"SWARM_2273",0,0,0,0
"SWARM_2274",0,0,0,0
"SWARM_2275",0,0,0,0
"SWARM_2276",0,0,0,0
"SWARM_2278",0,0,0,0
"SWARM_2279",0,0,0,0
"SWARM_11864",0,0,0,0
"SWARM_13643",0,0,0,0
"SWARM_9364",0,0,0,0
"SWARM_7350",0,0,0,0
"SWARM_7351",0,0,0,0
"SWARM_7354",0,0,0,0
"SWARM_7355",0,0,0,0
"SWARM_12067",0,0,0,0
"SWARM_12065",0,0,0,0
"SWARM_1217",0,77.2,64.05,62.08
"SWARM_1214",0,0,0,0
"SWARM_1213",73.49,0,0,0
"SWARM_1211",71.36,0,0,0
"SWARM_1210",0,62.86,71.16,72.82
"SWARM_1218",98.92,0,0,0
"SWARM_11083",0,0,0,0
"SWARM_11086",0,0,0,0
"SWARM_11088",0,0,0,0
"SWARM_4199",0,0,0,0
"SWARM_4678",0,0,0,0
"SWARM_4193",0,0,0,0
"SWARM_4192",0,0,0,0
"SWARM_4190",0,0,0,0
"SWARM_12686",0,0,0,0
"SWARM_18108",0,0,0,0
"SWARM_10356",0,0,0,0
"SWARM_1967",45.51,41.87,47.1,41.38
"SWARM_10354",0,0,0,0
"SWARM_10353",0,0,0,0
"SWARM_1963",32.77,48.41,0,0
"SWARM_1968",0,0,0,0
"SWARM_5249",0,0,0,0
"SWARM_5241",0,0,0,0
"SWARM_5242",0,0,0,0
"SWARM_5244",0,0,0,0
"SWARM_5245",0,0,0,0
"SWARM_5247",0,0,0,0
"SWARM_6603",0,0,0,0
"SWARM_6606",0,0,0,0
"SWARM_2738",0,0,0,0
"SWARM_2731",0,0,0,0
"SWARM_2733",0,0,0,0
"SWARM_2732",0,0,0,0
"SWARM_2734",0,0,0,0
"SWARM_2737",0,0,0,0
"SWARM_8559",0,0,0,0
"SWARM_8554",0,0,0,0
"SWARM_8551",0,0,0,0
"SWARM_8550",0,0,0,0
"SWARM_22313",0,0,0,0
"SWARM_11467",0,0,0,0
"SWARM_9608",0,0,0,0
"SWARM_9606",0,0,0,0
"SWARM_9600",0,0,0,0
"SWARM_9601",0,0,0,0
"SWARM_9602",0,0,0,0
"SWARM_3958",0,0,0,0
"SWARM_3952",0,0,0,0
"SWARM_3950",0,0,0,0
"SWARM_6294",0,0,0,0
"SWARM_3954",0,0,0,0
"SWARM_3955",0,0,0,0
"SWARM_14132",0,0,0,0
"SWARM_1558",68.39,0,0,0
"SWARM_1559",0,0,0,0
"SWARM_1555",81.03,73.05,75.4,85.07
"SWARM_1556",0,0,0,0
"SWARM_1557",0,0,0,0
"SWARM_1550",0,0,0,0
"SWARM_1551",0,0,0,0
"SWARM_1552",85.71,0,0,0
"SWARM_13487",0,0,0,0
"SWARM_13482",0,0,0,0
"SWARM_6785",0,0,0,0
"SWARM_6122",0,0,0,0
"SWARM_25109",0,0,0,0
"SWARM_1055",0,73.87,73.62,72.45
"SWARM_1057",80.6,77.73,67.67,73.72
"SWARM_16219",0,0,0,0
"SWARM_1053",88.38,67.51,0,0
"SWARM_22450",0,0,0,0
"SWARM_3664",0,0,0,0
"SWARM_10111",0,0,0,0
"SWARM_10112",0,0,0,0
"SWARM_5006",0,0,0,0
"SWARM_5002",0,0,0,0
"SWARM_5003",0,0,0,0
"SWARM_5001",0,0,0,0
"SWARM_7530",0,0,0,0
"SWARM_7196",0,0,0,0
"SWARM_7197",0,0,0,0
"SWARM_7826",0,0,0,0
"SWARM_8719",0,0,0,0
"SWARM_8714",0,0,0,0
"SWARM_8713",0,0,0,0
"SWARM_4841",0,0,0,0
"SWARM_4843",0,0,0,0
"SWARM_4844",0,0,0,0
"SWARM_4847",0,0,0,0
"SWARM_7195",0,0,0,0
"SWARM_6728",0,0,0,0
"SWARM_6727",0,0,0,0
"SWARM_6725",0,0,0,0
"SWARM_6722",0,0,0,0
"SWARM_6720",0,0,0,0
"SWARM_7822",0,0,0,0
"SWARM_268",0,60.86,0,0
"SWARM_269",0,70.15,70.13,64.15
"SWARM_264",0,76.78,78.49,67.49
"SWARM_261",0,75.78,77.43,73.74
"SWARM_262",0,0,0,0
"SWARM_263",96.3,0,0,0
"SWARM_9446",0,0,0,0
"SWARM_9444",0,0,0,0
"SWARM_5829",0,0,0,0
"SWARM_12181",0,0,0,0
"SWARM_12182",0,0,0,0
"SWARM_5821",0,0,0,0
"SWARM_5823",0,0,0,0
"SWARM_5826",0,0,0,0
"SWARM_5827",0,0,0,0
"SWARM_7096",0,0,0,0
"SWARM_7093",0,0,0,0
"SWARM_7091",0,0,0,0
"SWARM_7090",0,0,0,0
"SWARM_10969",0,0,0,0
"SWARM_17608",0,0,0,0
"SWARM_12231",0,0,0,0
"SWARM_19171",0,0,0,0
"SWARM_11769",0,0,0,0
"SWARM_11768",0,0,0,0
"SWARM_11764",0,0,0,0
"SWARM_11767",0,0,0,0
"SWARM_11762",0,0,0,0
"SWARM_4016",0,0,0,0
"SWARM_4017",0,0,0,0
"SWARM_1026",0,0,0,0
"SWARM_4015",0,0,0,0
"SWARM_4013",0,0,0,0
"SWARM_4010",0,0,0,0
"SWARM_4018",0,0,0,0
"SWARM_4019",0,0,0,0
"SWARM_5378",0,0,0,0
"SWARM_6863",0,0,0,0
"SWARM_5373",0,0,0,0
"SWARM_8453",0,0,0,0
"SWARM_8450",0,0,0,0
"SWARM_8456",0,0,0,0
"SWARM_3568",0,0,0,0
"SWARM_3567",0,0,0,0
"SWARM_3566",0,0,0,0
"SWARM_3563",0,0,0,0
"SWARM_6948",0,0,0,0
"SWARM_13850",0,0,0,0
"SWARM_14491",0,0,0,0
"SWARM_14495",0,0,0,0
"SWARM_14498",0,0,0,0
"SWARM_12433",0,0,0,0
"SWARM_16531",0,0,0,0
"SWARM_16535",0,0,0,0
"SWARM_16538",0,0,0,0
"SWARM_4384",0,0,0,0
"SWARM_4385",0,0,0,0
"SWARM_64457",0,0,0,0
"SWARM_11168",0,0,0,0
"SWARM_4256",0,0,0,0
"SWARM_4257",0,0,0,0
"SWARM_4258",0,0,0,0
"SWARM_6094",0,0,0,0
"SWARM_6095",0,0,0,0
"SWARM_6097",0,0,0,0
"SWARM_6099",0,0,0,0
"SWARM_2960",0,0,0,0
"SWARM_2961",0,0,0,0
"SWARM_2962",0,0,0,0
"SWARM_2963",0,0,0,0
"SWARM_2964",0,0,0,0
"SWARM_2965",0,0,0,0
"SWARM_5619",0,0,0,0
"SWARM_5614",0,0,0,0
"SWARM_2348",0,0,0,0
"SWARM_2349",0,0,0,0
"SWARM_2344",0,0,0,0
"SWARM_2346",0,0,0,0
"SWARM_2347",0,0,0,0
"SWARM_2341",0,0,0,0
"SWARM_2342",0,0,0,0
"SWARM_2343",0,0,0,0
"SWARM_5065",0,0,0,0
"SWARM_8696",0,0,0,0
"SWARM_65",0,43.98,0,0
"SWARM_64",87.79,0,0,0
"SWARM_67",0,0,0,0
"SWARM_62",0,92.39,0,0
"SWARM_69",98.83,79.04,64.64,0
"SWARM_68",0,42.54,51.29,63.56
"SWARM_9875",0,0,0,0
"SWARM_11954",0,0,0,0
"SWARM_9878",0,0,0,0
"SWARM_549",75.51,62,63.92,69.23
"SWARM_548",0,0,0,52.4
"SWARM_540",0,0,0,0
"SWARM_545",0,50.67,48.87,55.36
"SWARM_547",0,0,0,0
"SWARM_3769",0,0,0,0
"SWARM_3768",0,0,0,0
"SWARM_3765",0,0,0,0
"SWARM_3767",0,0,0,0
"SWARM_3760",0,0,0,0
"SWARM_3762",0,0,0,0
"SWARM_3029",0,0,0,0
"SWARM_6355",0,0,0,0
"SWARM_1727",0,0,0,0
"SWARM_1726",0,0,0,0
"SWARM_1725",0,0,0,0
"SWARM_1723",0,0,0,0
"SWARM_1722",0,41.3,41.3,44.3
"SWARM_1721",0,0,0,0
"SWARM_1729",0,0,0,0
"SWARM_9253",0,0,0,0
"SWARM_9252",0,0,0,0
"SWARM_9255",0,0,0,0
"SWARM_9254",0,0,0,0
"SWARM_9258",0,0,0,0
"SWARM_12378",0,0,0,0
"SWARM_12376",0,0,0,0
"SWARM_12374",0,0,0,0
"SWARM_1183",0,0,0,0
"SWARM_1186",0,0,0,0
"SWARM_1185",0,45.64,51.23,40.21
"SWARM_1184",0,0,0,0
"SWARM_1189",75.2,0,0,63.99
"SWARM_1188",0,0,0,0
"SWARM_10176",0,0,0,0
"SWARM_30912",0,0,0,0
"SWARM_30911",0,0,0,0
"SWARM_30910",0,0,0,0
"SWARM_5709",0,0,0,0
"SWARM_18615",0,0,0,0
"SWARM_10171",0,0,0,0
"SWARM_8869",0,0,0,0
"SWARM_8867",0,0,0,0
"SWARM_8866",0,0,0,0
"SWARM_8863",0,0,0,0
"SWARM_23976",0,0,0,0
"SWARM_4623",0,0,0,0
"SWARM_4625",0,0,0,0
"SWARM_3248",0,0,0,0
"SWARM_3249",0,0,0,0
"SWARM_3242",0,0,0,0
"SWARM_3243",0,0,0,0
"SWARM_3240",0,0,0,0
"SWARM_3241",0,0,0,0
"SWARM_3246",0,0,0,0
"SWARM_3247",0,0,0,0
"SWARM_3244",0,0,0,0
"SWARM_3245",0,0,0,0
"SWARM_4627",0,0,0,0
"SWARM_15392",0,0,0,0
"SWARM_4624",0,0,0,0
"SWARM_7904",0,0,0,0
"SWARM_7906",0,0,0,0
"SWARM_7909",0,0,0,0
"SWARM_7908",0,0,0,0
"SWARM_15643",0,0,0,0
"SWARM_4703",0,0,0,0
"SWARM_7403",0,0,0,0
"SWARM_388",88.58,80.18,87.8,87.21
"SWARM_383",0,0,0,0
"SWARM_382",0,73.25,74.75,70.71
"SWARM_381",95.6,66.84,0,67.29
"SWARM_387",95.38,0,0,44.57
"SWARM_386",98.3,0,78.44,76.65
"SWARM_385",94.02,0,0,0
"SWARM_384",0,0,0,0
"SWARM_5541",0,0,0,0
"SWARM_17093",0,0,0,0
"SWARM_17094",0,0,0,0
"SWARM_17097",0,0,0,0
"SWARM_12601",0,0,0,0
"SWARM_11556",0,0,0,0
"SWARM_7939",0,0,0,0
"SWARM_10604",0,0,0,0
"SWARM_10609",0,0,0,0
"SWARM_5799",0,0,0,0
"SWARM_5790",0,0,0,0
"SWARM_5797",0,0,0,0
"SWARM_5794",0,0,0,0
"SWARM_4778",0,0,0,0
"SWARM_4777",0,0,0,0
"SWARM_4775",0,0,0,0
"SWARM_4773",0,0,0,0
"SWARM_5429",0,0,0,0
"SWARM_5424",0,0,0,0
"SWARM_5425",0,0,0,0
"SWARM_5426",0,0,0,0
"SWARM_5427",0,0,0,0
"SWARM_5420",0,0,0,0
"SWARM_5422",0,0,0,0
"SWARM_5423",0,0,0,0
"SWARM_6680",0,0,0,0
"SWARM_6685",0,0,0,0
"SWARM_6686",0,0,0,0
"SWARM_6689",0,0,0,0
"SWARM_6688",0,0,0,0
"SWARM_4710",0,0,0,0
"SWARM_7485",0,0,0,0
"SWARM_7486",0,0,0,0
"SWARM_7487",0,0,0,0
"SWARM_7480",0,0,0,0
"SWARM_7482",0,0,0,0
"SWARM_28830",0,0,0,0
"SWARM_8089",0,0,0,0
"SWARM_8088",0,0,0,0
"SWARM_8080",0,0,0,0
"SWARM_8083",0,0,0,0
"SWARM_8082",0,0,0,0
"SWARM_4713",0,0,0,0
"SWARM_8087",0,0,0,0
"SWARM_8331",0,0,0,0
"SWARM_8337",0,0,0,0
"SWARM_8339",0,0,0,0
"SWARM_3481",0,0,0,0
"SWARM_3483",0,0,0,0
"SWARM_3484",0,0,0,0
"SWARM_3485",0,0,0,0
"SWARM_3487",0,0,0,0
"SWARM_20934",0,0,0,0
"SWARM_20937",0,0,0,0
"SWARM_5780",0,0,0,0
"SWARM_13403",0,0,0,0
"SWARM_467",80.3,88.61,0,0
"SWARM_6432",0,0,0,0
"SWARM_6433",0,0,0,0
"SWARM_6430",0,0,0,0
"SWARM_6436",0,0,0,0
"SWARM_6437",0,0,0,0
"SWARM_6692",0,0,0,0
"SWARM_6434",0,0,0,0
"SWARM_6696",0,0,0,0
"SWARM_21257",0,0,0,0
"SWARM_2537",0,0,0,0
"SWARM_2536",0,0,0,0
"SWARM_2535",0,0,0,0
"SWARM_2534",0,0,0,0
"SWARM_2533",0,0,0,0
"SWARM_2531",0,0,0,0
"SWARM_2530",0,0,0,0
"SWARM_2539",0,0,0,0
"SWARM_15561",0,0,0,0
"SWARM_15566",0,0,0,0
"SWARM_15565",0,0,0,0
"SWARM_15564",0,0,0,0
"SWARM_778",0,0,0,0
"SWARM_779",56.26,38.23,45.67,57.68
"SWARM_776",0,59.36,60.11,72.02
"SWARM_777",82,0,0,0
"SWARM_775",86.96,0,0,0
"SWARM_772",0,81.59,76.09,75.18
"SWARM_771",0,0,0,0
"SWARM_7017",0,0,0,0
"SWARM_7015",0,0,0,0
"SWARM_7013",0,0,0,0
"SWARM_7012",0,0,0,0
"SWARM_7011",0,0,0,0
"SWARM_199",0,0,75.02,79.65
"SWARM_190",87.06,78.98,78.15,64.79
"SWARM_191",0,69.64,72.73,0
"SWARM_196",0,0,0,0
"SWARM_197",77.38,0,0,0
"SWARM_194",0,0,0,0
"SWARM_195",0,70.31,68.28,74.32
"SWARM_6940",0,0,0,0
"SWARM_12109",0,0,0,0
"SWARM_12100",0,0,0,0
"SWARM_12101",0,0,0,0
"SWARM_12102",0,0,0,0
"SWARM_7383",0,0,0,0
"SWARM_7382",0,0,0,0
"SWARM_17682",0,0,0,0
"SWARM_7120",0,0,0,0
"SWARM_4098",0,0,0,0
"SWARM_4099",0,0,0,0
"SWARM_4096",0,0,0,0
"SWARM_4097",0,0,0,0
"SWARM_4095",0,0,0,0
"SWARM_4092",0,0,0,0
"SWARM_4093",0,0,0,0
"SWARM_4091",0,0,0,0
"SWARM_1907",0,0,0,0
"SWARM_1909",0,0,0,0
"SWARM_1908",0,0,0,0
"SWARM_12816",0,0,0,0
"SWARM_4638",0,0,0,0
"SWARM_4632",0,0,0,0
"SWARM_4633",0,0,0,0
"SWARM_4630",0,0,0,0
"SWARM_4631",0,0,0,0
"SWARM_4636",0,0,0,0
"SWARM_4634",0,0,0,0
"SWARM_10218",0,0,0,0
"SWARM_5328",0,0,0,0
"SWARM_5327",0,0,0,0
"SWARM_5326",0,0,0,0
"SWARM_5325",0,0,0,0
"SWARM_5324",0,0,0,0
"SWARM_12520",0,0,0,0
"SWARM_12527",0,0,0,0
"SWARM_5262",0,0,0,0
"SWARM_5260",0,0,0,0
"SWARM_8982",0,0,0,0
"SWARM_8983",0,0,0,0
"SWARM_8984",0,0,0,0
"SWARM_8986",0,0,0,0
"SWARM_8987",0,0,0,0
"SWARM_6168",0,0,0,0
"SWARM_6166",0,0,0,0
"SWARM_6161",0,0,0,0
"SWARM_6162",0,0,0,0
"SWARM_6163",0,0,0,0
"SWARM_2678",0,0,0,0
"SWARM_2679",0,0,0,0
"SWARM_2674",0,0,0,0
"SWARM_2675",0,0,0,0
"SWARM_2676",0,0,0,0
"SWARM_2677",0,0,0,0
"SWARM_2670",0,0,0,0
"SWARM_2673",0,0,0,0
"SWARM_3079",0,0,0,0
"SWARM_3078",0,0,0,0
"SWARM_3074",0,0,0,0
"SWARM_3076",0,0,0,0
"SWARM_3070",0,0,0,0
"SWARM_3072",0,0,0,0
"SWARM_9762",0,0,0,0
"SWARM_9769",0,0,0,0
"SWARM_3698",0,0,0,0
"SWARM_3692",0,0,0,0
"SWARM_3697",0,0,0,0
"SWARM_1692",0,0,0,0
"SWARM_1691",0,0,0,0
"SWARM_1690",83.31,0,79.44,79.97
"SWARM_1696",0,0,0,0
"SWARM_1695",0,0,0,0
"SWARM_1694",65.37,74.26,58.83,61.35
"SWARM_1699",92.22,76.18,0,0
"SWARM_1698",71.99,79.94,68.36,65.26
"SWARM_1345",78.15,61.11,50.27,43.25
"SWARM_1344",0,71.45,63.08,0
"SWARM_1346",0,0,0,0
"SWARM_1341",0,0,0,0
"SWARM_1340",0,55.56,45.4,27.72
"SWARM_1342",0,0,0,0
"SWARM_1349",99.06,0,0,0
"SWARM_8328",0,0,0,0
"SWARM_8329",0,0,0,0
"SWARM_17443",0,0,0,0
"SWARM_16311",0,0,0,0
"SWARM_4129",0,0,0,0
"SWARM_5129",0,0,0,0
"SWARM_5124",0,0,0,0
"SWARM_5127",0,0,0,0
"SWARM_5122",0,0,0,0
"SWARM_3929",0,0,0,0
"SWARM_3928",0,0,0,0
"SWARM_3926",0,0,0,0
"SWARM_6814",0,0,0,0
"SWARM_3925",0,0,0,0
"SWARM_6815",0,0,0,0
"SWARM_5697",0,0,0,0
"SWARM_5696",0,0,0,0
"SWARM_5694",0,0,0,0
"SWARM_5692",0,0,0,0
"SWARM_5690",0,0,0,0
"SWARM_5699",0,0,0,0
"SWARM_5698",0,0,0,0
"SWARM_3920",0,0,0,0
"SWARM_2472",0,0,0,0
"SWARM_2473",0,0,0,0
"SWARM_2470",0,0,0,0
"SWARM_2477",0,0,0,0
"SWARM_2474",0,0,0,0
"SWARM_2475",0,0,0,0
"SWARM_2479",0,0,0,0
"SWARM_8610",0,0,0,0
"SWARM_8613",0,0,0,0
"SWARM_8615",0,0,0,0
"SWARM_8617",0,0,0,0
"SWARM_8618",0,0,0,0
"SWARM_14205",0,0,0,0
"SWARM_6577",0,0,0,0
"SWARM_6575",0,0,0,0
"SWARM_6574",0,0,0,0
"SWARM_6573",0,0,0,0
"SWARM_6572",0,0,0,0
"SWARM_6570",0,0,0,0
"SWARM_9569",0,0,0,0
"SWARM_5908",0,0,0,0
"SWARM_5907",0,0,0,0
"SWARM_5901",0,0,0,0
"SWARM_880",0,0,0,0
"SWARM_7225",0,0,0,0
"SWARM_7220",0,0,0,0
"SWARM_7221",0,0,0,0
"SWARM_7223",0,0,0,0
"SWARM_883",0,0,0,0
"SWARM_6548",0,0,0,0
"SWARM_6549",0,0,0,0
"SWARM_11642",0,0,0,0
"SWARM_18920",0,0,0,0
"SWARM_1109",0,0,0,0
"SWARM_1108",0,0,0,0
"SWARM_1102",0,0,0,0
"SWARM_1101",0,0,0,0
"SWARM_1100",0,52.72,54.98,51.33
"SWARM_1106",96.72,0,0,0
"SWARM_1105",0,0,0,0
"SWARM_19349",0,0,0,0
"SWARM_10281",0,0,0,0
"SWARM_10283",0,0,0,0
"SWARM_10282",0,0,0,0
"SWARM_887",0,0,0,0
"SWARM_9629",0,0,0,0
"SWARM_1798",0,0,0,0
"SWARM_1819",94.18,0,0,0
"SWARM_1811",0,0,0,0
"SWARM_1813",0,0,0,0
"SWARM_1814",0,0,0,0
"SWARM_1817",0,0,0,0
"SWARM_1816",0,0,0,0
"SWARM_5176",0,0,0,0
"SWARM_9296",0,0,0,0
"SWARM_9298",0,0,0,0
"SWARM_14597",0,0,0,0
"SWARM_14598",0,0,0,0
"SWARM_303",86.62,0,0,69.54
"SWARM_302",0,0,78.89,86.1
"SWARM_301",0,55.71,41.24,39.94
"SWARM_300",0,0,55.14,80.22
"SWARM_305",0,69.82,69.47,0
"SWARM_304",36.77,91.52,56.03,39.71
"SWARM_309",0,0,0,0
"SWARM_308",56,0,39.42,0
"SWARM_13064",0,0,0,0
"SWARM_13063",0,0,0,0
"SWARM_17761",0,0,0,0
"SWARM_11336",0,0,0,0
"SWARM_4449",0,0,0,0
"SWARM_4445",0,0,0,0
"SWARM_4444",0,0,0,0
"SWARM_4447",0,0,0,0
"SWARM_4441",0,0,0,0
"SWARM_4440",0,0,0,0
"SWARM_4443",0,0,0,0
"SWARM_4442",0,0,0,0
"SWARM_6357",0,0,0,0
"SWARM_6356",0,0,0,0
"SWARM_6354",0,0,0,0
"SWARM_6353",0,0,0,0
"SWARM_6352",0,0,0,0
"SWARM_6351",0,0,0,0
"SWARM_6359",0,0,0,0
"SWARM_6358",0,0,0,0
"SWARM_2847",0,0,0,0
"SWARM_2845",0,0,0,0
"SWARM_2844",0,0,0,0
"SWARM_2842",0,0,0,0
"SWARM_2840",0,0,0,0
"SWARM_2848",0,0,0,0
"SWARM_5712",0,0,0,0
"SWARM_5713",0,0,0,0
"SWARM_5710",0,0,0,0
"SWARM_5716",0,0,0,0
"SWARM_5717",0,0,0,0
"SWARM_5718",0,0,0,0
"SWARM_5719",0,0,0,0
"SWARM_14903",0,0,0,0
"SWARM_7404",0,0,0,0
"SWARM_7406",0,0,0,0
"SWARM_7400",0,0,0,0
"SWARM_7402",0,0,0,0
"SWARM_2155",0,0,0,0
